framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
academy,1,2,2,0.9226789559999999,0.004212351
academy,1,2,2,0.007996007,0.003317126
academy,1,2,2,0.0070667839999999996,0.003041259
academy,1,2,2,0.006955121,0.003180677
academy,1,2,2,0.006923196,0.003430354
academy,1,2,2,0.006993078999999999,0.003726536
