framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
ray,1,4,4,0.392500264,0.076502168
ray,1,4,4,0.44165728600000004,0.045595929
ray,1,4,4,0.435938384,0.043975372
ray,1,4,4,0.42747106399999996,0.043824621
ray,1,4,4,0.431434514,0.045518765
ray,1,4,4,0.501272485,0.040559251
