framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
academy,1,1,1,1.054694745,0.004306926
academy,1,1,1,0.006560971,0.002921118
academy,1,1,1,0.005328391,0.002687011
academy,1,1,1,0.005443620999999999,0.002686696
academy,1,1,1,0.00519125,0.002633178
academy,1,1,1,0.005011486,0.003695777
