framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
dask,8,52,416,15.919594523999999,0.080596759
dask,8,52,416,2.614459738,0.080157543
dask,8,52,416,2.480308843,0.079576645
dask,8,52,416,2.543595365,0.079596354
dask,8,52,416,2.490130315,0.07951206
dask,8,52,416,2.461856135,0.080087735
