framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
ray,64,52,3328,3.934202723,0.936356537
ray,64,52,3328,3.264599781,0.964656005
ray,64,52,3328,3.247356987,0.998424475
ray,64,52,3328,3.073354087,1.115714155
ray,64,52,3328,3.135594821,0.957279098
ray,64,52,3328,3.097761543,1.057249204
