framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
dask,4,52,208,14.661574886,0.041409424
dask,4,52,208,1.372699626,0.04086431
dask,4,52,208,1.306650797,0.040778038
dask,4,52,208,1.3259411700000001,0.040246855
dask,4,52,208,1.229198433,0.040922387
dask,4,52,208,1.29227866,0.040548686
