framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
aeris,1,32,32,1.176904951,0.022551751
aeris,1,32,32,0.074446708,0.012236379
aeris,1,32,32,0.072419149,0.01211267
aeris,1,32,32,0.072627013,0.023336113
aeris,1,32,32,0.071865998,0.019607786
aeris,1,32,32,0.072687427,0.022413601
