framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
academy,1,4,4,0.9111040530000001,0.005151095
academy,1,4,4,0.01171317,0.004168222
academy,1,4,4,0.011283709999999999,0.004445915
academy,1,4,4,0.011081943,0.004263532
academy,1,4,4,0.010892034,0.004180053
academy,1,4,4,0.010906144,0.005128881
