framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
dask,1,2,2,0.889114234,0.001186714
dask,1,2,2,0.018562014,0.001176357
dask,1,2,2,0.021818366,0.001156067
dask,1,2,2,0.021787368,0.001170557
dask,1,2,2,0.026459025,0.00118418
dask,1,2,2,0.022595076999999998,0.000700121
