framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
academy,1,16,16,1.105331979,0.008958929
academy,1,16,16,0.040449866,0.007295874
academy,1,16,16,0.035842913000000004,0.007509826
academy,1,16,16,0.036312455,0.008252612
academy,1,16,16,0.036869818,0.007362133
academy,1,16,16,0.037175886000000005,0.008525087
