framework,actions_per_actor,action_sleep,num_nodes,num_workers_per_node,num_actors,runtime
ray,30,1.0,8,52,416,30.191842946
ray,30,1.0,8,52,416,30.187027468
ray,30,1.0,8,52,416,30.18958167
