framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
ray,16,52,832,2.880248156,0.762964891
ray,16,52,832,1.339052218,0.840947925
ray,16,52,832,1.293961592,0.820830277
ray,16,52,832,1.2351406360000001,0.727377245
ray,16,52,832,1.342004614,0.799346419
ray,16,52,832,1.347820139,0.827895999
