framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
academy,32,52,1664,9.572278525,0.364743169
academy,32,52,1664,4.102381874,0.434075472
academy,32,52,1664,3.75982487,0.394243443
academy,32,52,1664,3.8434823479999998,0.360479601
academy,32,52,1664,3.867295634,0.369683059
academy,32,52,1664,3.765905149,0.389757974
