framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
academy,16,52,832,7.794468757,0.185122976
academy,16,52,832,1.8443127400000001,0.177427606
academy,16,52,832,1.894402455,0.182359421
academy,16,52,832,1.852717773,0.177388799
academy,16,52,832,1.9458472629999999,0.180705016
academy,16,52,832,2.008854681,0.181649224
