framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
ray,1,32,32,0.39333250200000003,0.109993398
ray,1,32,32,0.66060558,0.108156408
ray,1,32,32,0.6663413650000001,0.093040769
ray,1,32,32,0.751319577,0.096748639
ray,1,32,32,0.752830176,0.094600616
ray,1,32,32,0.674614355,0.097877911
