framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
dask,1,16,16,4.033524574,0.003396103
dask,1,16,16,0.085934355,0.003295569
dask,1,16,16,0.077464119,0.00328552
dask,1,16,16,0.079664207,0.003314717
dask,1,16,16,0.075454361,0.003320845
dask,1,16,16,0.083982809,0.003295155
