framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
ray,1,1,1,0.384355614,0.056853149
ray,1,1,1,0.359122652,0.039907723
ray,1,1,1,0.364480395,0.034846691
ray,1,1,1,0.35972069100000004,0.033828766
ray,1,1,1,0.356808599,0.030877034
ray,1,1,1,0.34937301499999995,0.03033906
