framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
ray,2,52,104,0.927317421,0.631540546
ray,2,52,104,1.210914139,0.752927368
ray,2,52,104,1.16573451,0.662210937
ray,2,52,104,1.05256469,0.594386345
ray,2,52,104,1.090240606,0.615516211
ray,2,52,104,1.114834592,0.659087594
