framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
dask,1,52,52,12.026786321,0.016369274
dask,1,52,52,0.436350364,0.015802289
dask,1,52,52,0.45604474,0.015807329
dask,1,52,52,0.415167225,0.015430865
dask,1,52,52,0.323747193,0.015509158
dask,1,52,52,0.343360942,0.015371228
