exchange,proxystore,data_size_bytes,latency_s
HttpExchangeFactory,False,1000,0.034768679
HttpExchangeFactory,False,1000,0.032178498
HttpExchangeFactory,False,1000,0.033147175
HttpExchangeFactory,False,10000,0.042957987
HttpExchangeFactory,False,10000,0.045907226
HttpExchangeFactory,False,10000,0.039709832
HttpExchangeFactory,False,10000,0.033361046
HttpExchangeFactory,False,10000,0.034489784
HttpExchangeFactory,False,10000,0.034901866
HttpExchangeFactory,False,10000,0.038419228
HttpExchangeFactory,False,10000,0.038631141
HttpExchangeFactory,False,10000,0.038482778
HttpExchangeFactory,False,10000,0.037551
HttpExchangeFactory,False,10000,0.04027083
HttpExchangeFactory,False,10000,0.041019195
HttpExchangeFactory,False,10000,0.041801337
HttpExchangeFactory,False,10000,0.042049983
HttpExchangeFactory,False,10000,0.044448294
HttpExchangeFactory,False,10000,0.04072011
HttpExchangeFactory,False,10000,0.038117745
HttpExchangeFactory,False,10000,0.038322029
HttpExchangeFactory,False,10000,0.034126501
HttpExchangeFactory,False,10000,0.033636497
HttpExchangeFactory,False,10000,0.036976891
HttpExchangeFactory,False,10000,0.038319964
HttpExchangeFactory,False,10000,0.033833332
HttpExchangeFactory,False,10000,0.032565601
HttpExchangeFactory,False,10000,0.033550047
HttpExchangeFactory,False,10000,0.03258019
HttpExchangeFactory,False,10000,0.035139935
HttpExchangeFactory,False,10000,0.035219863
HttpExchangeFactory,False,10000,0.034569029
HttpExchangeFactory,False,10000,0.033154891
HttpExchangeFactory,False,10000,0.034096124
HttpExchangeFactory,False,10000,0.031723468
HttpExchangeFactory,False,10000,0.033139928
HttpExchangeFactory,False,10000,0.033710284
HttpExchangeFactory,False,10000,0.032181155
HttpExchangeFactory,False,10000,0.037429515
HttpExchangeFactory,False,10000,0.033672923
HttpExchangeFactory,False,10000,0.033755908
HttpExchangeFactory,False,10000,0.032807852
HttpExchangeFactory,False,10000,0.033612691
HttpExchangeFactory,False,10000,0.033759911
HttpExchangeFactory,False,10000,0.033560664
HttpExchangeFactory,False,10000,0.037100318
HttpExchangeFactory,False,10000,0.032223359
HttpExchangeFactory,False,10000,0.031980184
HttpExchangeFactory,False,10000,0.032922681
HttpExchangeFactory,False,10000,0.035095697
HttpExchangeFactory,False,10000,0.031978025
HttpExchangeFactory,False,10000,0.029292595
HttpExchangeFactory,False,10000,0.030162626
HttpExchangeFactory,False,100000,0.113942778
HttpExchangeFactory,False,100000,0.117523548
HttpExchangeFactory,False,100000,0.053530872
HttpExchangeFactory,False,100000,0.045620985
HttpExchangeFactory,False,100000,0.045044164
HttpExchangeFactory,False,100000,0.043266742
HttpExchangeFactory,False,100000,0.04191128
HttpExchangeFactory,False,100000,0.045335693
HttpExchangeFactory,False,100000,0.046069434
HttpExchangeFactory,False,100000,0.045559295
HttpExchangeFactory,False,100000,0.045132647
HttpExchangeFactory,False,100000,0.042173097
HttpExchangeFactory,False,100000,0.045387897
HttpExchangeFactory,False,100000,0.043749759
HttpExchangeFactory,False,100000,0.038547674
HttpExchangeFactory,False,100000,0.041557076
HttpExchangeFactory,False,100000,0.043642571
HttpExchangeFactory,False,100000,0.04421839
HttpExchangeFactory,False,100000,0.045923627
HttpExchangeFactory,False,100000,0.048003648
HttpExchangeFactory,False,100000,0.048939283
HttpExchangeFactory,False,100000,0.052400497
HttpExchangeFactory,False,100000,0.04955117
HttpExchangeFactory,False,100000,0.050474175
HttpExchangeFactory,False,100000,0.058190751
HttpExchangeFactory,False,100000,0.051739998
HttpExchangeFactory,False,100000,0.050282139
HttpExchangeFactory,False,100000,0.046589619
HttpExchangeFactory,False,100000,0.04419837
HttpExchangeFactory,False,100000,0.043641636
HttpExchangeFactory,False,100000,0.044373038
HttpExchangeFactory,False,100000,0.049357094
HttpExchangeFactory,False,100000,0.045015908
HttpExchangeFactory,False,100000,0.044961992
HttpExchangeFactory,False,100000,0.04239498
HttpExchangeFactory,False,100000,0.044268321
HttpExchangeFactory,False,100000,0.042773219
HttpExchangeFactory,False,100000,0.042650727
HttpExchangeFactory,False,100000,0.043617088
HttpExchangeFactory,False,100000,0.03956238
HttpExchangeFactory,False,100000,0.044722802
HttpExchangeFactory,False,100000,0.039584271
HttpExchangeFactory,False,100000,0.042510117
HttpExchangeFactory,False,100000,0.038976414
HttpExchangeFactory,False,100000,0.044187653
HttpExchangeFactory,False,100000,0.045050864
HttpExchangeFactory,False,100000,0.045484627
HttpExchangeFactory,False,100000,0.049238299
HttpExchangeFactory,False,100000,0.043098321
HttpExchangeFactory,False,100000,0.043446688
HttpExchangeFactory,False,1000000,0.255513032
HttpExchangeFactory,False,1000000,0.278401136
HttpExchangeFactory,False,1000000,0.235007785
HttpExchangeFactory,False,1000000,0.279444108
HttpExchangeFactory,False,1000000,0.232193464
HttpExchangeFactory,False,1000000,0.281677679
HttpExchangeFactory,False,1000000,0.312765632
HttpExchangeFactory,False,1000000,0.327868369
HttpExchangeFactory,False,1000000,0.310054994
HttpExchangeFactory,False,1000000,0.359483177
HttpExchangeFactory,False,1000000,0.448656235
HttpExchangeFactory,False,1000000,0.380399792
HttpExchangeFactory,False,1000000,0.345814691
HttpExchangeFactory,False,1000000,0.348473797
HttpExchangeFactory,False,1000000,0.314791286
HttpExchangeFactory,False,1000000,0.314846531
HttpExchangeFactory,False,1000000,0.321013789
HttpExchangeFactory,False,1000000,0.341265263
HttpExchangeFactory,False,1000000,0.367469411
HttpExchangeFactory,False,1000000,0.363423864
HttpExchangeFactory,False,1000000,0.31981969
HttpExchangeFactory,False,1000000,0.309496351
HttpExchangeFactory,False,1000000,0.288727326
HttpExchangeFactory,False,1000000,0.298806047
HttpExchangeFactory,False,1000000,0.295544685
HttpExchangeFactory,False,1000000,0.313368331
HttpExchangeFactory,False,1000000,0.340580349
HttpExchangeFactory,False,1000000,0.338229191
HttpExchangeFactory,False,1000000,0.316541265
HttpExchangeFactory,False,1000000,0.305543341
HttpExchangeFactory,False,1000000,0.279557971
HttpExchangeFactory,False,1000000,0.29029823
HttpExchangeFactory,False,1000000,0.30109882
HttpExchangeFactory,False,1000000,0.288996516
HttpExchangeFactory,False,1000000,0.304589203
HttpExchangeFactory,False,1000000,0.285793109
HttpExchangeFactory,False,1000000,0.317664001
HttpExchangeFactory,False,1000000,0.329791285
HttpExchangeFactory,False,1000000,0.289522429
HttpExchangeFactory,False,1000000,0.276495079
HttpExchangeFactory,False,1000000,0.298056791
HttpExchangeFactory,False,1000000,0.27883341
HttpExchangeFactory,False,1000000,0.319878416
HttpExchangeFactory,False,1000000,0.268234293
HttpExchangeFactory,False,1000000,0.290890466
HttpExchangeFactory,False,1000000,0.254889859
HttpExchangeFactory,False,1000000,0.300264857
HttpExchangeFactory,False,1000000,0.285491907
HttpExchangeFactory,False,1000000,0.29165607
HttpExchangeFactory,False,1000000,0.291588444
HttpExchangeFactory,False,10000000,2.240801903
HttpExchangeFactory,False,10000000,2.28267139
HttpExchangeFactory,False,10000000,2.037850193
HttpExchangeFactory,False,10000000,2.123060764
HttpExchangeFactory,False,10000000,1.928615889
HttpExchangeFactory,False,10000000,2.110729116
HttpExchangeFactory,False,10000000,2.032191519
HttpExchangeFactory,False,10000000,2.100077843
HttpExchangeFactory,False,10000000,2.10782535
HttpExchangeFactory,False,10000000,2.012081822
HttpExchangeFactory,False,10000000,2.184661364
HttpExchangeFactory,False,10000000,2.039713479
HttpExchangeFactory,False,10000000,1.995006304
HttpExchangeFactory,False,10000000,2.164325961
HttpExchangeFactory,False,10000000,1.933130626
HttpExchangeFactory,False,10000000,2.103904518
HttpExchangeFactory,False,10000000,1.924964678
HttpExchangeFactory,False,10000000,2.134312652
HttpExchangeFactory,False,10000000,1.884142197
HttpExchangeFactory,False,10000000,1.841252219
HttpExchangeFactory,False,10000000,1.877606039
HttpExchangeFactory,False,10000000,1.907780826
HttpExchangeFactory,False,10000000,1.995572529
HttpExchangeFactory,False,10000000,2.183114886
HttpExchangeFactory,False,10000000,1.836643907
HttpExchangeFactory,False,10000000,2.241606981
HttpExchangeFactory,False,10000000,2.143504413
HttpExchangeFactory,False,10000000,2.002021036
HttpExchangeFactory,False,10000000,2.07385338
HttpExchangeFactory,False,10000000,1.995925922
HttpExchangeFactory,False,10000000,2.134450633
HttpExchangeFactory,False,10000000,2.192851475
HttpExchangeFactory,False,10000000,2.060058751
HttpExchangeFactory,False,10000000,2.164147176
HttpExchangeFactory,False,10000000,2.171158932
HttpExchangeFactory,False,10000000,2.224334103
HttpExchangeFactory,False,10000000,1.926428293
HttpExchangeFactory,False,10000000,2.094275161
HttpExchangeFactory,False,10000000,2.105619961
HttpExchangeFactory,False,10000000,2.189150768
HttpExchangeFactory,False,10000000,2.009491261
HttpExchangeFactory,False,10000000,2.21512554
HttpExchangeFactory,False,10000000,2.032399414
HttpExchangeFactory,False,10000000,2.026588857
HttpExchangeFactory,False,10000000,2.01656117
HttpExchangeFactory,False,10000000,2.041172995
HttpExchangeFactory,False,10000000,2.246222574
HttpExchangeFactory,False,10000000,2.100964211
HttpExchangeFactory,False,10000000,1.918549003
HttpExchangeFactory,False,10000000,1.925741502
HttpExchangeFactory,False,100000000,20.556539659
HttpExchangeFactory,False,100000000,20.252145616
HttpExchangeFactory,False,100000000,20.330247335
HttpExchangeFactory,False,100000000,19.926919843
HttpExchangeFactory,False,100000000,19.817982395
HttpExchangeFactory,False,100000000,20.867395203
HttpExchangeFactory,False,100000000,20.984404618
HttpExchangeFactory,False,100000000,19.577203088
HttpExchangeFactory,False,100000000,21.309240753
HttpExchangeFactory,False,100000000,20.243476992
HttpExchangeFactory,False,100000000,20.172161635
HttpExchangeFactory,False,100000000,23.05923194
HttpExchangeFactory,False,100000000,18.953367506
HttpExchangeFactory,False,100000000,19.634162996
HttpExchangeFactory,False,100000000,19.882757262
HttpExchangeFactory,False,100000000,19.889152792
HttpExchangeFactory,False,100000000,20.377223872
HttpExchangeFactory,False,100000000,19.837340319
HttpExchangeFactory,False,100000000,20.324645622
HttpExchangeFactory,False,100000000,20.345283898
HttpExchangeFactory,False,100000000,18.865751104
HttpExchangeFactory,False,100000000,19.192948599
HttpExchangeFactory,False,100000000,21.029738464
HttpExchangeFactory,False,100000000,20.125666563
HttpExchangeFactory,False,100000000,20.051839383
HttpExchangeFactory,False,100000000,20.238761615
HttpExchangeFactory,False,100000000,20.281980148
HttpExchangeFactory,False,100000000,19.900271666
HttpExchangeFactory,False,100000000,19.659141768
HttpExchangeFactory,False,100000000,19.452001159
HttpExchangeFactory,False,100000000,19.060225447
HttpExchangeFactory,False,100000000,21.543679448
HttpExchangeFactory,False,100000000,20.253388803
HttpExchangeFactory,False,100000000,20.301812979
HttpExchangeFactory,False,100000000,20.830669435
HttpExchangeFactory,False,100000000,20.89608242
HttpExchangeFactory,False,100000000,19.684168077
HttpExchangeFactory,False,100000000,20.143237492
HttpExchangeFactory,False,100000000,20.55703605
HttpExchangeFactory,False,100000000,19.824585533
HttpExchangeFactory,False,100000000,20.668122757
HttpExchangeFactory,False,100000000,19.924524812
HttpExchangeFactory,False,100000000,22.296271321
HttpExchangeFactory,False,100000000,23.170505476
HttpExchangeFactory,False,100000000,28.13617629
HttpExchangeFactory,False,100000000,22.145747341
HttpExchangeFactory,False,100000000,23.092239925
HttpExchangeFactory,False,100000000,23.172935231
HttpExchangeFactory,False,100000000,23.284602463
HttpExchangeFactory,False,100000000,21.806740567
