framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
dask,64,52,3328,33.871693106,0.645236672
dask,64,52,3328,22.51812139,0.748739072
dask,64,52,3328,23.259528252,0.697986944
dask,64,52,3328,23.887468368,0.641179599
dask,64,52,3328,23.629778336,0.642584114
dask,64,52,3328,23.516083464,0.64514391
