framework,num_nodes,num_workers_per_node,num_actors,startup_time,shutdown_time
ray,1,2,2,0.38192194500000004,0.092245791
ray,1,2,2,0.38935120700000003,0.039175489
ray,1,2,2,0.371776529,0.039818813
ray,1,2,2,0.361226282,0.036566435
ray,1,2,2,0.36395243699999996,0.034126922
ray,1,2,2,0.37039261900000003,0.03744365
